-0.182076,0.0883159,0.724962,-2.80022,-1.25755,-0.0374222
-0.198049,0.112545,0.6942,-2.83906,-1.27632,-0.0383505
-0.209228,0.124885,0.645055,2.84186,1.2778,-0.00326976
-0.190365,0.0933223,0.64588,2.85747,1.28491,-0.0265263
-0.156863,0.0234048,0.656875,-2.82208,-1.2391,0.0492254
-0.149853,0.0110126,0.675337,-2.79462,-1.22982,0.0957227
-0.139638,0.0541718,0.66993,-2.81573,-1.25917,0.0528577
-0.132563,0.0346278,0.686983,-2.8032,-1.25407,0.0535636
-0.163983,0.120103,0.670604,2.82009,1.2579,-0.0642864
-0.192999,0.117149,0.65774,2.81654,1.26678,-0.0522919
-0.0754096,0.244564,0.716904,2.85513,1.25606,-0.094587
-0.10129,0.0795575,0.734546,-2.8251,-1.25072,0.016927
-0.0759809,-0.140782,0.717281,-2.70883,-1.13755,0.0223118
-0.123276,-0.00260693,0.666433,-2.7024,-1.15989,0.000843889
-0.256858,0.283179,0.703237,2.59489,1.17259,-0.0207406
-0.151821,0.406417,0.658392,2.456,1.15102,-0.365222
-0.145026,0.0820643,0.704242,2.83835,1.2401,-0.117765
-0.285483,0.310548,0.646169,2.64662,1.07703,0.0929008
-0.251406,0.102765,0.733406,2.411,1.95581,0.321402
-0.153903,0.00421176,0.625613,-2.69525,-1.26798,-0.0747784
-0.14339,-0.0494377,0.639315,-2.80864,-0.856555,0.118936
-0.056588,-0.103077,0.600189,-2.49341,-1.24156,-0.120089
-0.213634,0.0946741,0.644943,-2.80436,-1.24479,-0.163766
-0.316194,0.214813,0.699446,2.66161,1.21343,0.304387
-0.20461,0.103203,0.809194,-2.76989,-1.34781,-0.202294
-0.114402,-0.0168816,0.48886,-2.60032,-1.13422,-0.0448168
-0.0343776,0.177911,0.735668,-2.65081,-1.6063,0.0980872
-0.0300483,0.174001,0.655837,-2.71089,-1.34385,0.140578
-0.0979169,0.238545,0.695984,2.78456,1.38567,-0.0615307
0.0122588,0.185001,0.715335,-2.64531,-1.5317,0.1267
-0.0588812,0.306863,0.67181,2.65293,1.53303,-0.125455
-0.07395,0.278228,0.701552,2.58198,1.67249,-0.116593
-0.250277,0.143645,0.70125,2.77912,1.2387,0.0115351
0.125775,0.0841283,0.629821,-2.66387,-1.21888,0.568844
0.124484,0.0498621,0.612047,-2.4337,-1.43187,0.390326
