-0.18243,0.0920797,0.675108,-2.80023,-1.25746,-0.0374368
-0.197525,0.114342,0.644237,-2.83907,-1.2764,-0.0381819
-0.208796,0.123668,0.595077,2.84184,1.27782,-0.00326705
-0.190967,0.0925946,0.595891,2.85745,1.28496,-0.0265266
-0.159509,0.0254663,0.606991,-2.82205,-1.23914,0.0492265
-0.154451,0.0137355,0.62561,-2.79461,-1.22986,0.0955161
-0.142368,0.056073,0.620043,-2.81569,-1.25917,0.0529278
-0.135571,0.0371269,0.63713,-2.80331,-1.25391,0.0533979
-0.164796,0.116846,0.620716,2.82002,1.25804,-0.0641924
-0.193453,0.114067,0.607833,2.8166,1.26678,-0.0521238
-0.077756,0.242389,0.667,2.85512,1.25604,-0.0945811
-0.102836,0.0817044,0.684618,-2.82511,-1.25077,0.0168361
-0.0805828,-0.131745,0.668322,-2.70884,-1.13755,0.0222425
-0.127241,0.00651931,0.617449,-2.70234,-1.15989,0.000775793
-0.251542,0.269664,0.655389,2.59476,1.17282,-0.0207572
-0.155019,0.38336,0.614141,2.45592,1.15114,-0.365176
-0.147666,0.0786214,0.654433,2.83838,1.24004,-0.117761
