-0.182438,0.0920876,0.675092,-2.80037,-1.25731,-0.0374197
-0.197511,0.114352,0.644238,-2.83909,-1.27631,-0.0383555
-0.208798,0.123676,0.595055,2.84169,1.27801,-0.00325783
-0.190965,0.0925945,0.595886,2.85736,1.28512,-0.0265253
-0.15951,0.025466,0.606987,-2.82208,-1.2391,0.0492254
-0.154451,0.013737,0.62561,-2.79463,-1.22981,0.0955171
-0.142364,0.0560579,0.620042,-2.81565,-1.25921,0.0529256
-0.135574,0.0371206,0.637131,-2.80318,-1.25418,0.0534358
-0.164792,0.116842,0.620717,2.82016,1.25775,-0.0641579
-0.193444,0.114057,0.607844,2.81653,1.26693,-0.0520766
-0.077728,0.242388,0.666999,2.8551,1.25588,-0.0943652
-0.102839,0.0816946,0.68462,-2.82514,-1.25063,0.0168442
-0.080594,-0.13175,0.668327,-2.70881,-1.13757,0.0223841
-0.127127,0.011451,0.615019,-2.78449,-1.27844,0.156389
-0.127235,0.00654386,0.617448,-2.70236,-1.15987,0.000794843
-0.251545,0.269683,0.655382,2.59484,1.17265,-0.0207483
-0.155032,0.383361,0.614142,2.456,1.15102,-0.365222
-0.173357,0.0487758,0.66078,-2.84514,-1.30329,0.127986
-0.147672,0.0786386,0.654423,2.83839,1.23998,-0.117761
-0.277283,0.298833,0.598258,2.64653,1.07726,0.0928696
-0.24282,0.108432,0.684474,2.4109,1.95594,0.321398
-0.155077,0.0125622,0.576332,-2.69517,-1.26813,-0.0747793
-0.150145,-0.0409823,0.590504,-2.80866,-0.856482,0.118979
-0.0605725,-0.0857207,0.553475,-2.49342,-1.24142,-0.120055
-0.210174,0.0999701,0.595353,-2.80425,-1.245,-0.163763
-0.302809,0.210022,0.65151,2.66155,1.21353,0.304375
-0.199924,0.108516,0.759698,-2.76991,-1.34779,-0.202296
-0.118976,-0.00253795,0.441181,-2.60034,-1.13413,-0.044771
-0.0381318,0.177999,0.685812,-2.65069,-1.60648,0.0981717
-0.0366921,0.176972,0.606372,-2.71088,-1.34386,0.14071
-0.0989926,0.236295,0.646055,2.78459,1.3857,-0.0614496
0.00662577,0.18649,0.665674,-2.64534,-1.53172,0.126677
-0.0605429,0.30158,0.622114,2.65292,1.53302,-0.125454
-0.0754182,0.273526,0.651793,2.58194,1.67252,-0.116589
-0.247921,0.13929,0.651504,2.7792,1.23857,0.0114978
0.105661,0.0833848,0.584054,-2.66368,-1.21922,0.56882
0.105829,0.0553831,0.565986,-2.43386,-1.43164,0.390343
-0.113811,0.215359,0.706481,2.76697,1.4029,-0.107275
-0.219666,0.299017,0.645342,2.57039,1.4054,0.00796773
-0.182814,0.205673,0.722281,2.61791,1.48702,-0.0642352
-0.0105891,0.127857,0.59139,-2.58233,-1.47329,0.178335
-0.0699577,-0.0892377,0.655155,-2.53512,-1.30027,0.00641476
-0.0565784,-0.0973321,0.655424,-2.63083,-1.12122,0.100453
-0.086774,-0.0626077,0.570903,-2.65571,-1.04206,0.116189
-0.106326,-0.00636408,0.512777,-2.57452,-1.23784,-0.119363
-0.110058,0.195261,0.708324,2.71457,1.43133,-0.191398
-0.217305,0.294221,0.646947,2.57267,1.42061,-0.0271462
-0.187721,0.216723,0.716852,2.63054,1.46757,-0.0295753
-0.0209533,0.130651,0.590941,-2.60496,-1.46497,0.199776
-0.0622695,-0.104774,0.651862,-2.56395,-1.24352,0.0160783
-0.0561759,-0.0982407,0.649676,-2.63452,-1.12431,0.116333
-0.0727897,-0.0758065,0.575734,-2.64999,-0.956093,0.113925
-0.107117,0.00260625,0.509252,-2.60446,-1.17715,-0.134271



-0.191367,0.10902,0.678445,-2.86536,-1.27542,-0.054395
