-0.182431,0.0920843,0.675105,-2.80027,-1.25743,-0.0374418
-0.197511,0.114359,0.644238,-2.83908,-1.27626,-0.0383994
-0.208803,0.123672,0.595059,2.84173,1.27793,-0.00333374
-0.190966,0.0925964,0.595891,2.85742,1.28502,-0.026527
-0.15951,0.0254675,0.606987,-2.82206,-1.23914,0.0492232
-0.15445,0.0137341,0.625613,-2.7946,-1.22985,0.0955192
-0.142364,0.0560563,0.620046,-2.81568,-1.25912,0.0529273
-0.13558,0.0371158,0.637131,-2.80313,-1.25427,0.0535086
-0.164775,0.116853,0.620715,2.82004,1.25797,-0.0639145
-0.193469,0.114057,0.607823,2.81652,1.26668,-0.0523324
-0.0777368,0.242387,0.666999,2.85505,1.25603,-0.0944094
-0.102848,0.0817084,0.684616,-2.82511,-1.25066,0.0169728
-0.0806001,-0.131756,0.668325,-2.7088,-1.13759,0.0224801
-0.127248,0.00653614,0.617438,-2.70228,-1.16,0.000904904
-0.251541,0.269678,0.655385,2.59483,1.1727,-0.020693
-0.155028,0.383368,0.614138,2.45602,1.15095,-0.365214
-0.147662,0.0786262,0.654434,2.83846,1.23989,-0.117706
-0.0381335,0.178002,0.685789,-2.65078,-1.60656,0.0980398
-0.0366809,0.176976,0.606372,-2.71084,-1.34394,0.140577
-0.0990005,0.236294,0.646044,2.78459,1.38561,-0.0615014
0.00662022,0.18649,0.665676,-2.64524,-1.53183,0.126697
-0.0605486,0.301579,0.622114,2.65285,1.53316,-0.125458
-0.0754079,0.273524,0.65179,2.58191,1.67251,-0.116589
-0.24793,0.139294,0.651504,2.77912,1.23877,0.0114568
0.105664,0.0833823,0.584057,-2.66382,-1.219,0.568872
0.105833,0.0553808,0.565989,-2.43372,-1.4318,0.390283
